galaxy,radius,var_loglik,v_obs,v_model_mean
F568-V1,9.0,0.002525343805419879,111.0,88.22777490272352
F568-V1,9.72,0.003030123078020141,111.0,91.33118053980968
F568-V1,11.79,0.0009176531968417257,113.0,100.13858220889264
F568-V1,17.63,0.00034086837735054516,118.0,105.71046130316414
F574-1,0.47,0.0033329392059695687,15.3,20.420834101590973
F574-1,1.41,0.007277929259497725,41.0,44.51285299580683
F574-1,2.35,0.014651546413308812,60.7,56.40288208601207
F574-1,3.29,0.13645865270409205,74.9,61.52256401384045
F574-1,4.22,0.14994551908445794,83.0,66.70752223964924
F574-1,5.17,0.1742960909095943,86.8,72.12157612912328
F574-1,6.11,0.11457324939715725,89.4,77.33422079334217
F574-1,7.05,0.09534034634056686,92.5,81.08774722056687
F574-1,7.99,0.05968005608040534,94.7,85.24640720330073
F574-1,8.92,0.03997669790302765,96.3,87.95256587160353
F574-1,9.87,0.016312945715032664,97.8,92.17807376882287
F574-1,10.79,0.00357704773522851,98.8,96.4128927405748
F574-1,11.8,0.002415734281932432,99.5,100.56778914975038
F574-1,12.6,0.0060058426152214,99.7,103.30148756141341
IC2574,0.85,0.01637217693945566,10.3,16.374503928264573
IC2574,1.14,0.024121133850249315,12.9,19.799422478158217
IC2574,1.42,0.027440003611333707,16.4,22.610643560695657
IC2574,1.71,0.0366277601376864,18.6,25.917661941759764
IC2574,1.99,0.06118534200698055,19.8,29.18903984648693
IC2574,2.28,0.024024967289740955,26.1,31.36925460628691
IC2574,2.55,0.025533365069213696,27.7,33.70989445995863
IC2574,2.84,0.025749055254445832,29.7,35.60623042619089
IC2574,3.13,0.012961734302682604,33.0,37.31492653613645
IC2574,3.41,0.014853642987575754,34.8,38.76450357479504
IC2574,3.7,0.018057657996024108,35.0,39.28527997201618
IC2574,3.98,0.0004696480122228808,39.0,39.43515345981168
IC2574,4.26,0.013421054235075757,35.9,40.66583820906994
IC2574,4.55,0.013862740347002512,40.0,44.24368380431223
IC2574,4.84,0.08520045400151717,38.7,47.488435775067806
IC2574,5.12,0.07242111010523523,41.8,49.80235759458169
IC2574,5.41,0.07728826804038381,42.9,51.115051234431824
IC2574,5.68,0.077462749160819,44.4,52.93557991475447
IC2574,5.97,0.07981839634731079,46.1,54.501525263849864
IC2574,6.26,0.06448554006226431,49.0,56.7865504330672
IC2574,6.54,0.04869616265694541,51.9,59.05245254279013
IC2574,6.83,0.03851201217924249,53.1,60.2267449476031
IC2574,7.1,0.04282210541219847,54.0,61.54602759116692
IC2574,7.39,0.0319397994433298,55.9,62.65277681393564
IC2574,7.68,0.015368714353877915,58.8,64.47948051630338
IC2574,7.96,0.025515993417675124,57.3,65.91334774854408
IC2574,8.25,0.019363332049452085,54.0,67.17254259113744
IC2574,8.52,0.000959732410318796,63.8,67.4522928738474
IC2574,8.81,0.013557195447773684,60.5,68.18475009788776
IC2574,9.1,0.016357994164574757,61.0,69.08662211302688
IC2574,9.38,0.011294506454202264,66.0,70.45355634114493
IC2574,9.67,0.020128324277630602,65.2,72.61297130534172
IC2574,9.96,0.011471566180103874,67.1,73.89554883237842
IC2574,10.23,0.004763968347105269,67.5,75.78924727658635
IC4202,0.77,6.378370331635613,35.1,109.36021252876984
IC4202,1.59,7.919141965539678,77.9,148.24425526894797
IC4202,2.36,1.2706725136442167,115.0,157.3276773620398
IC4202,3.13,0.09017348461481693,156.0,163.32049857798202
IC4202,3.95,0.5868171288873927,192.0,173.3256881273873
IC4202,4.73,0.8414959598858404,204.0,182.8692977153705
IC4202,5.5,0.7921730823319146,209.0,187.74430577346962
IC4202,6.27,1.4950776935893684,220.0,191.45588072474794
IC4202,7.08,1.9514552729416925,231.0,198.5704437313592
IC4202,7.86,1.1236492480029867,235.0,207.9817637931086
IC4202,8.66,0.9467238068400041,245.0,217.07256361833484
IC4202,9.45,0.647155208598717,246.0,224.36763034010593
IC4202,10.24,0.09067292869796661,239.0,229.78532471283356
IC4202,11.02,0.0465949866599314,240.0,233.50716125772826
IC4202,11.79,0.03370248159846474,240.0,236.2243797815143
