galaxy,radius,var_loglik,v_obs,v_model_mean
NGC0247,4.85,0.003540612313110519,73.2,73.71197560280713
NGC0247,5.38,0.005555011351102043,75.1,76.71025066700102
NGC0247,5.92,0.004331693025447535,78.5,79.78721805293502
NGC0247,6.46,0.003925783294049355,81.4,82.95107917752622
NGC0247,6.99,0.004353246920718005,83.5,86.18226529679038
NGC0247,7.53,0.003767951130524243,87.1,89.70638498520762
NGC0247,8.07,0.0047265306565717705,90.7,92.74575560901594
NGC0247,8.62,0.010413944560677426,93.1,95.63126078288448
NGC0247,9.14,0.009869282747452756,95.9,98.5068844663002
NGC0247,9.69,0.006566812166075522,98.4,101.38824594093153
NGC0247,10.23,0.00296474545119953,101.0,103.92121242001268
NGC0247,10.76,0.002310428377670388,103.0,106.12696728838723
NGC0247,11.3,0.003115286794115147,104.0,107.90571177284758
NGC0247,11.84,0.0036376697968237954,105.0,109.07005731718557
NGC0247,12.38,0.005268364409248851,105.0,109.75284340694598
NGC0247,12.91,0.004649861571334881,105.0,109.79674275777101
NGC0247,13.48,0.0031425822851640934,106.0,109.45639679845154
NGC0247,14.01,0.000945876149393202,108.0,108.83239238947989
NGC0247,14.54,0.0007811375211874116,107.0,108.10998112956865
NGC0300,0.91,0.008050941794818025,33.1,38.064311822266916
NGC0300,1.36,0.0010707814798832903,46.7,45.78222215388566
NGC0300,1.82,0.0011557706508697606,53.9,51.97972273180665
NGC0300,2.27,0.0013918190205558455,58.8,57.60265464968965
NGC0300,2.72,0.0022055465048218367,65.6,62.15948232988843
NGC0300,3.17,0.004594498779754792,70.8,65.42459285154625
NGC0300,3.63,0.03603086966953276,82.1,67.8206920267512
NGC0300,4.08,0.028519398315728858,84.1,69.83648116151761
NGC0300,4.54,0.014453511953002887,83.4,72.14341529233846
NGC0300,4.99,0.007354119787333355,81.5,73.57157277287767
NGC0300,5.45,0.003496019483925749,80.8,74.6261637368785
NGC0300,5.9,0.0014780285915985823,82.8,76.07788423601825
NGC0300,6.36,0.0023674383447553574,88.2,79.18218073689891
NGC0300,6.81,0.0008544139303249045,88.5,82.29431662552517
NGC0300,7.26,0.0001645743297066245,88.4,84.82595078701779
NGC0300,7.71,0.00012503837976161815,88.2,86.17179497608916
NGC0300,8.17,0.0001713878865958427,89.5,86.2575527494368
NGC0300,8.62,0.00013221760051918195,89.7,85.87092045212809
NGC0300,9.07,0.0011033162323673532,93.7,85.77121343784269
NGC0300,9.53,0.003100870309005598,97.0,85.88874360434738
NGC0300,9.96,0.003812133166011656,96.2,85.21151166160494
NGC0300,10.45,0.0032501066313509806,94.8,84.52115601743877
NGC0300,10.93,0.0007749318854654946,92.5,83.82138124295243
NGC0300,11.32,0.0015945769008409343,92.8,83.1495213477012
NGC0300,11.8,0.0016138168050929735,93.5,83.11974171534844
NGC0801,1.17,0.33517277561964925,123.0,140.2894714868009
NGC0801,1.56,0.5334771530079627,142.0,161.0711089435255
NGC0801,1.96,1.2519543016725725,205.0,178.08034692356796
NGC0801,2.73,1.2773319832263805,228.0,203.88436698058513
NGC0801,3.52,0.8721446670137241,238.0,219.11960858071535
NGC0801,10.59,0.3363237689821896,229.0,239.31086264909067
NGC0801,17.65,0.4367813123885217,225.0,243.5901482591033
NGC0801,24.61,1.5165541374400915,220.0,249.02467653395865
NGC0801,31.67,2.7757675633771863,222.0,259.8836620444098
NGC0801,38.74,2.1942171714948753,219.0,259.7911818882642
NGC0801,45.8,1.7081505952763523,214.0,254.3128477737478
NGC0801,52.86,1.6904011115877127,216.0,252.7141818062023
NGC0801,59.82,0.5733605864957075,216.0,255.74061277437136
NGC0891,0.92,0.47470990711136724,234.0,187.05676395811764
NGC0891,2.32,0.39113302142005724,192.0,229.08122523812804
NGC0891,3.24,1.782186317275842,212.0,248.69691962903948
NGC0891,4.17,0.5588535762785515,223.0,240.92407943765875
NGC0891,5.1,0.1767814799536309,222.0,232.38473243356586
NGC0891,6.03,0.0170121929129437,224.0,226.6955818359818
NGC0891,6.96,0.007030326977525084,224.0,223.58805852479756
NGC0891,7.89,0.06421000368071747,226.0,219.32854194289064
NGC0891,8.8,0.07363819340721,226.0,218.6809461598226
NGC0891,9.73,0.1926799283657856,227.0,214.6645817383986
NGC0891,10.64,0.2485333790120852,227.0,212.44576369707872
NGC0891,11.58,0.18672026498747762,224.0,211.23050334947612
NGC0891,12.52,0.12483605617984653,220.0,208.9323101623572
NGC0891,13.46,0.07863624138685742,218.0,209.05453915600486
NGC0891,14.4,0.06939563417654486,217.0,208.00382569056703
NGC0891,15.33,0.0592946724391048,216.0,206.04755489141354
NGC0891,16.27,0.021599243508966286,210.0,203.99774201429997
NGC0891,17.11,0.023160924347913784,208.0,201.74866386092467
NGC2403,0.16,0.0009012941599398705,24.5,22.299396307279977
NGC2403,0.26,0.0018804661172752298,35.3,32.05837671276847
NGC2403,0.36,0.0018468700406934371,43.2,41.15183536242086
NGC2403,0.46,0.004471175694492309,52.0,48.75253255759721
NGC2403,0.56,0.015770854887479424,60.9,54.56215171251541
NGC2403,0.66,0.031126214508854968,65.8,58.20526786184478
NGC2403,0.76,0.0640054228375597,71.7,61.43147665166365
NGC2403,0.86,0.07302835080389082,74.6,63.77501787624268
NGC2403,0.96,0.0480535897039206,74.6,66.11800153718451
NGC2403,1.06,0.04555353012868617,76.6,68.52103965175432
NGC2403,1.16,0.040289173822015516,78.5,70.9438338818138
NGC2403,1.27,0.07126875607404108,83.4,73.64065713638631
NGC2403,1.36,0.08290158921949464,86.4,76.31313021428629
NGC2403,1.47,0.061618383368366,87.4,78.9509348800418
NGC2403,1.57,0.07037604875968724,90.3,81.52488713208643
NGC2403,1.67,0.07717647223985233,93.3,84.31154985933743
NGC2403,1.77,0.04191755732788834,93.3,86.86826845056245
NGC2403,1.87,0.0402085736321253,95.2,89.07244160640359
NGC2403,1.97,0.03933663824191236,97.2,91.171220806289
NGC2403,2.08,0.03498055885941165,99.1,93.41968181464239
NGC2403,2.18,0.010264874230893117,98.2,95.53201396630021
NGC2403,2.28,0.006426131603107911,98.2,96.62093289361614
NGC2403,2.37,0.0059680553870725675,98.2,96.8837262671832
NGC2403,2.47,0.005035074625762992,97.2,97.16377640769146
NGC2403,2.57,0.004788243631321165,98.2,97.52153617482544
NGC2403,2.68,0.00471665174273786,98.2,97.80439792874675
NGC2403,2.78,0.004582850483324408,98.2,98.09345238681497
