galaxy,radius,var_loglik,v_obs,v_model_mean
NGC0055,6.75,0.4370257434550861,78.9,91.00790589469948
NGC0055,7.37,0.42073350766292594,82.4,93.55273489506251
NGC0055,7.98,0.17071163634938138,84.3,95.84629888810159
NGC0055,8.59,0.0797056992894815,85.4,98.22914807180676
NGC0055,9.21,0.34029937425309464,85.3,99.96429362825445
NGC0055,9.82,0.432342070741225,86.8,101.07520218210769
NGC0055,10.43,0.2959823977767236,85.4,101.86414775729483
NGC0055,11.05,0.18562723258070984,85.4,102.01997318312614
NGC0055,11.66,0.6098624343171125,86.2,102.16921367993984
NGC0055,12.28,0.29497009207651115,86.1,102.99273106058823
NGC0055,12.89,1.4354923685823278,87.4,104.08035786704166
NGC0055,13.5,0.5887089097429188,86.5,105.44067502143855
NGC0247,1.08,0.0065388615300706575,34.6,33.04213868702344
NGC0247,1.61,0.043606497805045705,47.0,42.54577352911772
NGC0247,2.15,0.1394276332236757,59.1,49.55615534699616
NGC0247,2.7,0.26588431447827326,64.4,55.33479766566956
NGC0247,3.22,0.12749040917260746,67.4,60.60476786513094
NGC0247,3.77,0.08218371294175959,69.8,65.58711799645019
NGC0247,4.31,0.016413509859425343,71.3,70.10096452847604
NGC0247,4.85,0.013864827834916136,73.2,73.9365879931094
NGC0247,5.38,0.019111099439656186,75.1,76.94543056773284
NGC0247,5.92,0.012711690873635662,78.5,80.04090960109289
NGC0247,6.46,0.009614919813246414,81.4,83.23217091472104
NGC0247,6.99,0.008172106817179739,83.5,86.49764413600238
NGC0247,7.53,0.007343102359762349,87.1,90.06388892330592
NGC0247,8.07,0.014186070741507361,90.7,93.13699640041061
NGC0247,8.62,0.058557412687026494,93.1,96.04975142433398
NGC0247,9.14,0.05198686764193411,95.9,98.95484958095885
NGC0247,9.69,0.02046032784562384,98.4,101.87066214573825
NGC0247,10.23,0.006476540558096691,101.0,104.43666028915464
NGC0247,10.76,0.004733798540316472,103.0,106.67412712450232
NGC0247,11.3,0.0065369026032852055,104.0,108.48031787172191
NGC0247,11.84,0.008245517483198574,105.0,109.6646927528038
NGC0247,12.38,0.012563815492545764,105.0,110.36063555174073
NGC0247,12.91,0.010504264676831788,105.0,110.40928618037437
NGC0247,13.48,0.007879459118484207,106.0,110.07023145219586
NGC0247,14.01,0.0027035573615346283,108.0,109.4430494415999
NGC0247,14.54,0.001913064101462688,107.0,108.71460235237602
NGC0300,0.91,0.006638472021143086,33.1,38.684990412758914
NGC0300,1.36,0.0008110087260392965,46.7,46.52957082607946
NGC0300,1.82,0.00040684831139860104,53.9,52.829289101056155
NGC0300,2.27,0.000822774550030562,58.8,58.54099976045468
NGC0300,2.72,0.00031718044515364156,65.6,63.15418167829702
NGC0300,3.17,0.0006506875036620188,70.8,66.46865465649162
NGC0300,3.63,0.011536912954521089,82.1,68.90584043990263
NGC0300,4.08,0.00884222777988611,84.1,70.95094906527878
NGC0300,4.54,0.003999212035762739,83.4,73.2732704286425
NGC0300,4.99,0.0015311633039180612,81.5,74.7157505842198
NGC0300,5.45,0.000532181421600499,80.8,75.78129496679091
